rating,date,variation,love_dummy,great_dummy,like_dummy,easy_dummy,works_dummy,good_dummy,doesnt_dummy,quality_dummy,better_dummy,well_dummy
5,30-Jul-18,Black  Spot,0,0,0,1,1,1,0,1,0,1
1,30-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,1,0,0,0,0,0,1,0,0,0
5,30-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,30-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
2,30-Jul-18,Black  Spot,0,0,0,0,1,0,1,0,0,1
5,30-Jul-18,White  Spot,0,0,0,0,0,1,0,0,0,0
5,30-Jul-18,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Spot,1,0,0,0,0,0,1,0,0,0
4,30-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,30-Jul-18,White  Spot,0,0,0,0,1,0,0,0,0,1
5,30-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
1,30-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,1
5,30-Jul-18,White  Spot,1,0,0,1,0,0,0,0,0,0
4,30-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Spot,1,0,0,1,0,0,0,0,0,0
1,30-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
1,29-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
4,29-Jul-18,Black  Spot,1,1,0,0,0,0,0,1,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,29-Jul-18,White  Spot,0,1,0,0,1,1,1,0,0,1
5,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,1,0,0,0,0
5,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,1,0,0,0,0,0,1,0
4,29-Jul-18,Black  Spot,1,1,1,0,0,1,0,0,0,0
5,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,1,0,1,0,0,0,0,0,0
4,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,1
5,29-Jul-18,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,1,0
3,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
3,29-Jul-18,White  Spot,1,0,1,0,0,0,0,0,0,0
5,29-Jul-18,White  Spot,1,0,0,0,0,0,1,0,0,1
5,29-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,29-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
4,29-Jul-18,Black  Spot,0,1,0,0,1,0,0,0,1,0
5,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,29-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
1,29-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,29-Jul-18,White  Spot,1,1,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,0,0,1,0,1,0,0,0,1
1,29-Jul-18,White  Spot,0,0,0,0,0,0,0,0,1,0
5,29-Jul-18,Black  Spot,0,0,0,0,0,1,0,0,0,1
5,29-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
3,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,29-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,29-Jul-18,White  Spot,1,0,1,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,1,0,1,1,0,0,0,0,0
5,29-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,0,0,0,1,0,0,1,0
5,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,28-Jul-18,White  Spot,0,0,1,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
4,28-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,0,1,0,0,0,0,0,0,0,0
4,28-Jul-18,White  Spot,0,0,1,0,1,1,0,0,0,1
5,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,1,0
4,28-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
4,28-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,0,1,0,1,0,0,0,0,0,0
2,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,0,1,0,0,0,0,0,0,0,0
4,28-Jul-18,Black  Spot,1,1,1,0,1,0,0,0,0,0
5,28-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,1,1,0,0,0,0,0,1,1
5,28-Jul-18,White  Spot,0,0,0,1,0,0,0,0,0,0
3,28-Jul-18,Black  Spot,0,0,0,0,1,0,0,0,1,1
5,28-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
4,28-Jul-18,Black  Spot,0,1,1,0,0,0,0,0,1,0
5,28-Jul-18,White  Spot,1,1,1,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,0,0,1,0,0,0,0,0,0,0
2,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,0,0,1,0,0,0,0,0,0,0
4,28-Jul-18,White  Spot,1,1,1,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,28-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,28-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,28-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,27-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,27-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,27-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,27-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,27-Jul-18,Black  Spot,0,1,1,0,0,0,0,0,0,0
5,27-Jul-18,Black  Spot,0,1,1,1,0,0,0,0,0,0
4,27-Jul-18,Black  Spot,0,1,0,0,0,1,1,0,0,0
5,27-Jul-18,White  Spot,0,1,0,0,0,0,0,0,0,0
4,27-Jul-18,White  Spot,0,0,0,1,1,0,0,0,0,1
5,27-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,27-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,27-Jul-18,Black  Spot,1,0,0,1,0,0,0,0,0,0
5,27-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
1,27-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,1,0,0,0,0,1,1,0,0,0
2,26-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,26-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
3,26-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,26-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,0,0,0,1,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,0,0,1,0,0,0,0,0,0
1,26-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,26-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
2,26-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,1,0
5,26-Jul-18,White  Spot,0,1,0,0,0,0,0,0,0,0
5,26-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
4,26-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
4,26-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,26-Jul-18,Black  Spot,0,1,1,0,0,0,0,0,0,1
4,26-Jul-18,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,1,0,0,0,1,0,0,0,0
4,26-Jul-18,White  Spot,0,0,0,0,0,1,0,0,0,0
5,26-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,26-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
1,26-Jul-18,White  Spot,0,0,0,0,0,0,1,0,0,0
2,26-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,26-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
4,25-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,25-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,25-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,25-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
3,25-Jul-18,White  Spot,0,0,0,0,0,0,1,0,0,1
5,25-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,25-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,25-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,25-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,25-Jul-18,White  Spot,0,1,0,0,0,0,0,0,0,1
2,25-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,25-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,25-Jul-18,Black  Spot,0,1,0,0,0,0,0,1,0,0
5,25-Jul-18,White  Spot,1,1,0,0,0,0,0,0,0,0
5,25-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,24-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,24-Jul-18,White  Spot,0,0,0,0,0,1,0,0,0,0
5,24-Jul-18,White  Spot,0,0,1,0,0,0,0,0,0,0
4,24-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,24-Jul-18,White  Spot,1,0,0,1,0,0,0,0,0,0
2,24-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,24-Jul-18,White  Spot,0,1,0,0,0,0,0,0,0,0
2,24-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,24-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,24-Jul-18,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,24-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,24-Jul-18,White  Spot,1,0,1,0,0,0,0,0,1,0
5,24-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
1,23-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,23-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,23-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,23-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,1
2,23-Jul-18,White  Spot,0,0,1,0,0,0,0,0,0,0
5,23-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
2,23-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,23-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
2,23-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,23-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,23-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,23-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,22-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
3,22-Jul-18,Black  Spot,0,0,0,0,0,1,0,1,0,1
5,22-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
1,22-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,22-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,22-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,22-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,22-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,22-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,22-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
3,22-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,22-Jul-18,Black  Spot,1,1,0,0,0,0,0,0,0,0
1,22-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,22-Jul-18,Black  Spot,1,0,0,0,0,0,1,0,0,1
5,21-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,21-Jul-18,Black  Spot,0,0,0,0,1,0,0,0,0,0
1,21-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,21-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,21-Jul-18,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,21-Jul-18,White  Spot,0,0,0,0,0,1,0,0,1,0
5,21-Jul-18,Black  Spot,0,1,0,0,0,1,0,1,0,0
4,21-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,21-Jul-18,White  Spot,1,1,0,0,0,0,0,0,0,0
5,21-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,21-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,21-Jul-18,Black  Spot,1,1,1,1,1,0,0,0,0,0
5,21-Jul-18,Black  Spot,0,0,0,0,0,1,0,1,1,0
5,21-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,21-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,20-Jul-18,Black  Spot,1,0,0,1,0,0,0,0,0,0
5,20-Jul-18,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,20-Jul-18,Black  Spot,1,1,0,0,1,0,0,0,0,0
3,20-Jul-18,White  Spot,0,0,0,0,0,0,1,0,0,0
5,20-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,20-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,20-Jul-18,White  Spot,0,1,0,0,0,0,0,0,1,0
3,20-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,20-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,20-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,20-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,20-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,0,0,1,0,0,0,0,0
1,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,1,0,0,0,0,1,0,0,0,0
2,19-Jul-18,Black  Spot,0,0,0,0,1,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
4,19-Jul-18,White  Spot,0,1,0,0,1,0,0,0,0,0
1,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,1,0,0,1,0,0,0,0,0,0
2,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,19-Jul-18,White  Spot,0,1,0,1,0,0,0,0,0,0
1,19-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
3,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,19-Jul-18,Black  Spot,1,0,1,0,0,0,0,0,0,0
2,19-Jul-18,Black  Spot,0,1,0,0,0,1,0,0,0,0
4,19-Jul-18,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,19-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,18-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,1
5,18-Jul-18,Black  Spot,0,0,0,0,1,0,0,0,0,1
5,18-Jul-18,Black  Spot,0,1,1,0,0,0,0,1,1,0
5,18-Jul-18,White  Spot,1,0,0,1,0,0,0,0,0,0
5,18-Jul-18,White  Spot,0,1,0,0,0,0,0,0,0,1
5,18-Jul-18,Black  Spot,1,0,0,0,0,1,0,0,0,0
5,18-Jul-18,Black  Spot,1,0,1,1,0,0,0,0,0,0
5,18-Jul-18,Black  Spot,0,0,0,0,0,1,0,0,0,0
5,18-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,18-Jul-18,White  Spot,1,1,0,0,0,0,0,0,0,0
5,17-Jul-18,Black  Spot,1,1,0,1,0,0,0,1,0,0
2,17-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,17-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,17-Jul-18,White  Spot,0,0,0,0,0,1,0,0,1,0
5,17-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,1
1,17-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
3,17-Jul-18,Black  Spot,0,1,1,1,1,1,1,1,0,1
5,17-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,17-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,17-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,16-Jul-18,Black  Spot,0,0,0,0,0,0,0,1,1,0
5,16-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,16-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,16-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,16-Jul-18,White  Spot,0,0,0,0,0,0,0,0,0,0
5,16-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,16-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,15-Jul-18,Black  Spot,0,0,0,0,1,0,0,0,0,0
5,15-Jul-18,White  Spot,1,1,0,0,1,0,0,0,0,0
5,15-Jul-18,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,15-Jul-18,White  Spot,1,0,0,0,0,0,0,0,0,0
1,15-Jul-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,15-Jul-18,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,31-Jul-18,Black  Show,1,0,1,0,0,0,0,0,0,0
5,31-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
3,31-Jul-18,Black  Show,0,0,1,0,0,0,0,0,0,1
5,31-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
4,31-Jul-18,White  Show,0,0,0,0,0,0,0,0,0,0
5,31-Jul-18,White  Show,0,0,0,0,0,0,0,0,0,0
5,31-Jul-18,Black  Show,0,0,0,0,0,1,0,0,0,0
5,31-Jul-18,White  Show,0,0,0,0,0,0,0,0,0,0
5,31-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
4,30-Jul-18,Black  Show,0,1,1,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,1,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Show,0,0,1,0,0,0,0,0,0,0
3,30-Jul-18,Black  Show,0,0,0,0,0,1,0,0,0,0
5,30-Jul-18,Black  Show,0,1,0,1,1,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
4,30-Jul-18,Black  Show,1,1,0,0,0,1,0,1,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
1,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
2,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
4,30-Jul-18,White  Show,0,0,0,0,0,1,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,1,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,1,1,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
4,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,1,0,1,1,0,0,0,1
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,1,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,1,0,0,0,1,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,1,0,0,0,0
4,30-Jul-18,White  Show,1,1,1,1,0,1,0,0,0,0
4,30-Jul-18,White  Show,0,0,0,0,0,0,0,0,0,0
4,30-Jul-18,Black  Show,0,1,0,0,0,0,0,0,0,0
4,30-Jul-18,White  Show,1,1,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,1,1,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
1,30-Jul-18,White  Show,0,0,0,0,0,0,0,0,0,0
1,30-Jul-18,White  Show,0,0,0,0,0,0,1,0,1,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
2,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,1,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,1,0,1,0,0,0,0,0
5,30-Jul-18,White  Show,0,1,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,1,0,0,0,0,0,0,0,0
4,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,1,0,0,0,0,0,0,0,0
3,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,1,0,0,1,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,White  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,1,0,0,1,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,1,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,0,0,1,0,0,0,0,0,0,0
4,30-Jul-18,Black  Show,0,1,0,0,0,0,0,0,1,0
4,30-Jul-18,Black  Show,0,0,0,0,0,0,1,0,0,0
5,30-Jul-18,Black  Show,0,0,0,0,0,0,0,0,0,0
5,30-Jul-18,Black  Show,1,0,0,0,0,0,0,0,0,0
2,30-Jul-18,White  Show,0,0,0,0,0,1,0,0,1,0
