rating,date,variation,love_dummy,great_dummy,like_dummy,easy_dummy,works_dummy,good_dummy,doesnt_dummy,quality_dummy,better_dummy,well_dummy
1,2018-07-29,White  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Black  Spot,1,1,0,0,0,0,0,1,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,2018-07-29,White  Spot,0,1,0,0,1,1,1,0,0,1
5,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,1,0,0,0,0
5,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,1,0,0,0,0,0,1,0
4,2018-07-29,Black  Spot,1,1,1,0,0,1,0,0,0,0
5,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,1,0,1,0,0,0,0,0,0
4,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,1
5,2018-07-29,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,1,0,0,0,0,0,0,1,0
3,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
3,2018-07-29,White  Spot,1,0,1,0,0,0,0,0,0,0
5,2018-07-29,White  Spot,1,0,0,0,0,0,1,0,0,1
5,2018-07-29,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-29,White  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,Black  Spot,0,1,0,0,1,0,0,0,1,0
5,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,White  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-29,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,White  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,0,0,1,0,1,0,0,0,1
1,2018-07-29,White  Spot,0,0,0,0,0,0,0,0,1,0
5,2018-07-29,Black  Spot,0,0,0,0,0,1,0,0,0,1
5,2018-07-29,Black  Spot,0,1,0,0,0,0,0,0,0,0
3,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-29,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,White  Spot,1,0,1,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-29,Black  Spot,0,1,0,1,1,0,0,0,0,0
5,2018-07-29,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,0,0,0,1,0,0,1,0
5,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,2018-07-28,White  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-28,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,0,1,0,0,0,0,0,0,0,0
4,2018-07-28,White  Spot,0,0,1,0,1,1,0,0,0,1
5,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,1,0
4,2018-07-28,Black  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-28,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,0,1,0,1,0,0,0,0,0,0
2,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,0,1,0,0,0,0,0,0,0,0
4,2018-07-28,Black  Spot,1,1,1,0,1,0,0,0,0,0
5,2018-07-28,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,1,1,0,0,0,0,0,1,1
5,2018-07-28,White  Spot,0,0,0,1,0,0,0,0,0,0
3,2018-07-28,Black  Spot,0,0,0,0,1,0,0,0,1,1
5,2018-07-28,Black  Spot,0,1,0,0,0,0,0,0,0,0
4,2018-07-28,Black  Spot,0,1,1,0,0,0,0,0,1,0
5,2018-07-28,White  Spot,1,1,1,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,0,0,1,0,0,0,0,0,0,0
2,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-28,White  Spot,1,1,1,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-28,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,2018-07-28,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-28,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-27,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-27,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-27,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-27,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-27,Black  Spot,0,1,1,0,0,0,0,0,0,0
5,2018-07-27,Black  Spot,0,1,1,1,0,0,0,0,0,0
4,2018-07-27,Black  Spot,0,1,0,0,0,1,1,0,0,0
5,2018-07-27,White  Spot,0,1,0,0,0,0,0,0,0,0
4,2018-07-27,White  Spot,0,0,0,1,1,0,0,0,0,1
5,2018-07-27,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-27,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-27,Black  Spot,1,0,0,1,0,0,0,0,0,0
5,2018-07-27,White  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-27,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,1,0,0,0,0,1,1,0,0,0
2,2018-07-26,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,White  Spot,0,0,0,0,0,0,0,0,0,0
3,2018-07-26,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,0,0,0,1,0,0,0,0,0
5,2018-07-26,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,0,0,1,0,0,0,0,0,0
1,2018-07-26,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-26,White  Spot,0,0,0,0,0,0,0,0,0,0
2,2018-07-26,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,1,0,0,0,0,0,0,1,0
5,2018-07-26,White  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-26,White  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-26,White  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-26,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-26,Black  Spot,0,1,1,0,0,0,0,0,0,1
4,2018-07-26,Black  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,1,0,0,0,1,0,0,0,0
4,2018-07-26,White  Spot,0,0,0,0,0,1,0,0,0,0
5,2018-07-26,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-26,White  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-26,White  Spot,0,0,0,0,0,0,1,0,0,0
2,2018-07-26,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-26,Black  Spot,0,1,0,0,0,0,0,0,0,0
4,2018-07-25,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-25,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-25,Black  Spot,1,0,0,0,0,0,0,0,0,0
3,2018-07-25,Black  Spot,0,0,0,0,0,0,0,0,0,0
3,2018-07-25,White  Spot,0,0,0,0,0,0,1,0,0,1
5,2018-07-25,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-25,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-25,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-25,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-25,White  Spot,0,1,0,0,0,0,0,0,0,1
2,2018-07-25,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-25,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-25,Black  Spot,0,1,0,0,0,0,0,1,0,0
5,2018-07-25,White  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-25,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-24,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-24,White  Spot,0,0,0,0,0,1,0,0,0,0
5,2018-07-24,White  Spot,0,0,1,0,0,0,0,0,0,0
4,2018-07-24,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-24,White  Spot,1,0,0,1,0,0,0,0,0,0
2,2018-07-24,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,2018-07-24,White  Spot,0,1,0,0,0,0,0,0,0,0
2,2018-07-24,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-24,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-24,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,2018-07-24,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-24,White  Spot,1,0,1,0,0,0,0,0,1,0
5,2018-07-24,White  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-23,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-23,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-23,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-23,Black  Spot,1,0,0,0,0,0,0,0,0,1
2,2018-07-23,White  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-23,White  Spot,0,0,0,0,0,0,0,0,0,0
2,2018-07-23,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-23,White  Spot,0,0,0,0,0,0,0,0,0,0
2,2018-07-23,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-23,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-23,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-23,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-22,White  Spot,0,0,0,0,0,0,0,0,0,0
3,2018-07-22,Black  Spot,0,0,0,0,0,1,0,1,0,1
5,2018-07-22,White  Spot,0,0,0,0,0,0,0,0,0,0
1,2018-07-22,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-22,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-22,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-22,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-22,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-22,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,2018-07-22,Black  Spot,0,0,1,0,0,0,0,0,0,0
3,2018-07-22,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-22,Black  Spot,1,1,0,0,0,0,0,0,0,0
1,2018-07-22,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-22,Black  Spot,1,0,0,0,0,0,1,0,0,1
5,2018-07-21,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-21,Black  Spot,0,0,0,0,1,0,0,0,0,0
1,2018-07-21,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-21,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-21,Black  Spot,1,0,1,0,0,0,0,0,0,0
5,2018-07-21,White  Spot,0,0,0,0,0,1,0,0,1,0
5,2018-07-21,Black  Spot,0,1,0,0,0,1,0,1,0,0
4,2018-07-21,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-21,White  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-21,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-21,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-21,Black  Spot,1,1,1,1,1,0,0,0,0,0
5,2018-07-21,Black  Spot,0,0,0,0,0,1,0,1,1,0
5,2018-07-21,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-21,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-20,Black  Spot,1,0,0,1,0,0,0,0,0,0
5,2018-07-20,Black  Spot,0,0,0,1,0,0,0,0,0,0
5,2018-07-20,Black  Spot,1,1,0,0,1,0,0,0,0,0
3,2018-07-20,White  Spot,0,0,0,0,0,0,1,0,0,0
5,2018-07-20,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-20,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-20,White  Spot,0,1,0,0,0,0,0,0,1,0
3,2018-07-20,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-20,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-20,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-20,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-20,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,White  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,0,0,1,0,0,0,0,0
1,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,1,0,0,0,0,1,0,0,0,0
2,2018-07-19,Black  Spot,0,0,0,0,1,0,0,0,0,0
5,2018-07-19,Black  Spot,0,1,0,0,0,0,0,0,0,0
4,2018-07-19,White  Spot,0,1,0,0,1,0,0,0,0,0
1,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,1,0,0,1,0,0,0,0,0,0
2,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-19,White  Spot,0,1,0,1,0,0,0,0,0,0
1,2018-07-19,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,White  Spot,0,0,0,0,0,0,0,0,0,0
3,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-19,Black  Spot,1,0,1,0,0,0,0,0,0,0
2,2018-07-19,Black  Spot,0,1,0,0,0,1,0,0,0,0
4,2018-07-19,Black  Spot,0,0,1,0,0,0,0,0,0,0
5,2018-07-19,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-18,White  Spot,0,0,0,0,0,0,0,0,0,1
5,2018-07-18,Black  Spot,0,0,0,0,1,0,0,0,0,1
5,2018-07-18,Black  Spot,0,1,1,0,0,0,0,1,1,0
5,2018-07-18,White  Spot,1,0,0,1,0,0,0,0,0,0
5,2018-07-18,White  Spot,0,1,0,0,0,0,0,0,0,1
5,2018-07-18,Black  Spot,1,0,0,0,0,1,0,0,0,0
5,2018-07-18,Black  Spot,1,0,1,1,0,0,0,0,0,0
5,2018-07-18,Black  Spot,0,0,0,0,0,1,0,0,0,0
5,2018-07-18,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-18,White  Spot,1,1,0,0,0,0,0,0,0,0
5,2018-07-17,Black  Spot,1,1,0,1,0,0,0,1,0,0
2,2018-07-17,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,2018-07-17,Black  Spot,1,0,0,0,0,0,0,0,0,0
4,2018-07-17,White  Spot,0,0,0,0,0,1,0,0,1,0
5,2018-07-17,White  Spot,0,0,0,0,0,0,0,0,0,1
1,2018-07-17,Black  Spot,0,0,0,0,0,0,0,0,0,0
3,2018-07-17,Black  Spot,0,1,1,1,1,1,1,1,0,1
5,2018-07-17,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-17,Black  Spot,0,0,0,0,0,0,0,0,0,0
1,2018-07-17,Black  Spot,0,0,0,0,0,0,0,0,0,0
4,2018-07-16,Black  Spot,0,0,0,0,0,0,0,1,1,0
5,2018-07-16,Black  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-16,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-16,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-16,White  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-16,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-16,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-15,Black  Spot,0,0,0,0,1,0,0,0,0,0
5,2018-07-15,White  Spot,1,1,0,0,1,0,0,0,0,0
5,2018-07-15,Black  Spot,0,1,0,0,0,0,0,0,0,0
5,2018-07-15,White  Spot,1,0,0,0,0,0,0,0,0,0
1,2018-07-15,Black  Spot,1,0,0,0,0,0,0,0,0,0
5,2018-07-15,Black  Spot,0,0,0,0,0,0,0,0,0,0
5,2018-07-31,Black  Show,1,0,1,0,0,0,0,0,0,0
5,2018-07-31,Black  Show,1,0,0,0,0,0,0,0,0,0
3,2018-07-31,Black  Show,0,0,1,0,0,0,0,0,0,1
5,2018-07-31,Black  Show,1,0,0,0,0,0,0,0,0,0
4,2018-07-31,White  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-31,White  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-31,Black  Show,0,0,0,0,0,1,0,0,0,0
5,2018-07-31,White  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-31,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Show,0,1,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,0,0,1,0,0,0,0,0,0,0
3,2018-07-30,Black  Show,0,0,0,0,0,1,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,1,1,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Show,1,1,0,0,0,1,0,1,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
1,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
2,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,White  Show,0,0,0,0,0,1,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,1,1,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,1,0,1,1,0,0,0,1
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,1,0,0,0,1,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,1,0,0,0,0
4,2018-07-30,White  Show,1,1,1,1,0,1,0,0,0,0
4,2018-07-30,White  Show,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Show,0,1,0,0,0,0,0,0,0,0
4,2018-07-30,White  Show,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,1,1,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
1,2018-07-30,White  Show,0,0,0,0,0,0,0,0,0,0
1,2018-07-30,White  Show,0,0,0,0,0,0,1,0,1,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
2,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,1,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,1,0,1,0,0,0,0,0
5,2018-07-30,White  Show,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,1,0,0,0,0,0,0,0,0
3,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,1,0,0,0,0,0,0,0
4,2018-07-30,Black  Show,0,1,0,0,0,0,0,0,1,0
4,2018-07-30,Black  Show,0,0,0,0,0,0,1,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
2,2018-07-30,White  Show,0,0,0,0,0,1,0,0,1,0
5,2018-07-30,White  Show,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,0,1,0,1,0,0
4,2018-07-30,Black  Show,0,0,0,0,0,1,0,1,1,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,White  Show,1,0,0,1,0,0,0,0,1,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
2,2018-07-30,White  Show,0,0,0,0,0,0,1,0,0,0
5,2018-07-30,Black  Show,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
1,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,1,0,0,0,0,0,0
4,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,1,0
5,2018-07-30,Black  Show,1,1,0,0,0,0,0,0,1,0
4,2018-07-30,Black  Show,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,1,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,0,1,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,1,0,0,0,0,0,0,0,0
2,2018-07-30,White  Show,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,White  Show,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,White  Show,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Black  Show,0,1,0,0,1,1,0,1,0,0
5,2018-07-30,White  Show,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Black  Show,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,White  Show,1,0,0,0,0,0,0,0,0,0
